36.09,45210,0.0025,"380,459","236,406"
36.10,45211,0.0025,"381,193","236,863"
36.11,45212,0.0026,"381,928","237,319"
36.12,45213,0.0026,"382,662","237,775"
36.13,45214,0.0026,"383,396","238,231"
36.14,45215,0.0026,"384,130","238,688"
36.15,45216,0.0026,"384,865","239,144"
37.00,45217,0.0026,"385,599","239,600"
37.01,45218,0.0026,"386,253","240,006"
37.02,45219,0.0026,"386,906","240,413"
37.03,45220,0.0026,"387,560","240,819"
37.04,45221,0.0026,"388,214","241,225"
37.05,45222,0.0026,"388,868","241,631"
37.06,45223,0.0026,"389,522","242,038"
37.07,45224,0.0026,"390,175","242,444"
37.08,45225,0.0026,"390,829","242,850"
37.09,45226,0.0026,"391,483","243,256"
37.10,45227,0.0026,"392,137","243,663"
37.11,45228,0.0026,"392,791","244,069"
37.12,45229,0.0026,"393,444","244,475"
37.13,45230,0.0026,"394,098","244,881"
37.14,45231,0.0026,"394,752","245,288"
37.15,45232,0.0026,"395,406","245,694"
38.00,45233,0.0026,"396,060","246,100"
38.01,45234,0.0026,"394,531","245,150"
38.02,45235,0.0026,"393,002","244,200"
38.03,45236,0.0026,"391,473","243,250"
38.04,45237,0.0026,"389,944","242,300"
38.05,45238,0.0026,"388,415","241,350"
38.06,45239,0.0026,"386,886","240,400"
38.07,45240,0.0026,"385,357","239,450"
38.08,45241,0.0026,"383,829","238,500"
38.09,45242,0.0026,"382,300","237,550"
38.10,45243,0.0025,"380,771","236,600"
38.11,45244,0.0025,"379,242","235,650"
38.12,45245,0.0025,"377,713","234,700"
38.13,45246,0.0025,"376,184","233,750"
38.14,45247,0.0025,"374,655","232,800"
38.15,45248,0.0025,"373,126","231,850"
39.00,45249,0.0025,"371,598","230,900"
39.01,45250,0.0025,"373,639","232,169"
39.02,45251,0.0025,"375,681","233,438"
39.03,45252,0.0025,"377,723","234,706"
39.04,45253,0.0025,"379,765","235,975"
39.05,45254,0.0026,"381,807","237,244"
39.06,45255,0.0026,"383,849","238,513"
39.07,45256,0.0026,"385,891","239,781"
39.08,45257,0.0026,"387,932","241,050"
39.09,45258,0.0026,"389,974","242,319"
39.10,45259,0.0026,"392,016","243,588"
39.11,45260,0.0026,"394,058","244,856"
39.12,45261,0.0026,"396,100","246,125"
39.13,45262,0.0027,"398,142","247,394"
39.14,45263,0.0027,"400,184","248,663"
39.15,45264,0.0027,"402,225","249,931"
40.00,45265,0.0027,"404,267","251,200"
40.01,45266,0.0027,"402,386","250,031"
40.02,45267,0.0027,"400,505","248,863"
40.03,45268,0.0027,"398,624","247,694"
40.04,45269,0.0027,"396,744","246,525"
40.05,45270,0.0026,"394,863","245,356"
40.06,45271,0.0026,"392,982","244,188"
40.07,45272,0.0026,"391,101","243,019"
40.08,45273,0.0026,"389,220","241,850"
40.09,45274,0.0026,"387,339","240,681"
40.10,45275,0.0026,"385,458","239,513"
40.11,45276,0.0026,"383,577","238,344"
40.12,45277,0.0026,"381,696","237,175"
40.13,45278,0.0025,"379,815","236,006"
40.14,45279,0.0025,"377,934","234,838"
40.15,45280,0.0025,"376,053","233,669"
41.00,45281,0.0025,"374,172","232,500"
41.01,45282,0.0025,"375,289","233,194"
41.02,45283,0.0025,"376,405","233,888"
41.03,45284,0.0025,"377,522","234,581"
41.04,45285,0.0025,"378,638","235,275"
